	29.50	0.00
	29.50	0.00
	29.50	0.00
	32.45	-2.95
	32.45	-2.95
	29.50	0.00
	23.60	0.00
	20.65	0.00
	0.00	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	-8.85	-2.95
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	2.95	0.00
	26.55	0.00
	23.60	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	26.55	-2.95
	23.60	0.00
	0.00	0.00
	-14.75	0.00
	-17.70	0.00
	-17.70	0.00
	-14.75	0.00
	-17.70	0.00
	-14.75	0.00
	-14.75	0.00
	-17.70	0.00
	-11.80	0.00
	-5.90	0.00
	8.85	0.00
	29.50	0.00
	35.40	0.00
	32.45	0.00
	29.50	0.00
	26.55	-2.95
	26.55	-2.95
	26.55	0.00
	23.60	-2.95
	0.00	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-8.85	0.00
	8.85	0.00
	32.45	0.00
	26.55	0.00
	26.55	0.00
	26.55	-2.95
	26.55	0.00
	26.55	-2.95
	26.55	0.00
	23.60	0.00
	2.95	0.00
	-8.85	0.00
	-8.85	-2.95
	-8.85	0.00
	-5.90	-2.95
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	-2.95
	-5.90	0.00
	2.95	0.00
	35.40	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	32.45	0.00
	26.55	0.00
	0.00	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-17.70	0.00
	-17.70	0.00
	-11.80	0.00
	0.00	0.00
	23.60	0.00
	26.55	0.00
	23.60	-2.95
	23.60	0.00
	20.65	0.00
	20.65	0.00
	23.60	0.00
	20.65	0.00
	0.00	0.00
	-14.75	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-14.75	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-11.80	0.00
	2.95	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	23.60	0.00
	5.90	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	-2.95
	-11.80	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	-14.75	0.00
	-8.85	-2.95
	5.90	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	2.95	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-17.70	0.00
	-11.80	0.00
	-17.70	0.00
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	26.55	0.00
	32.45	0.00
	29.50	0.00
	26.55	-2.95
	26.55	-2.95
	23.60	0.00
	23.60	0.00
	0.00	0.00
	-17.70	-2.95
	-14.75	-2.95
	-14.75	-2.95
	-11.80	0.00
	-14.75	0.00
	-11.80	-2.95
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-5.90	-2.95
	2.95	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	2.95	0.00
	-11.80	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	2.95	0.00
	29.50	0.00
	32.45	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	5.90	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	-2.95
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	23.60	-2.95
	23.60	0.00
	26.55	0.00
	23.60	0.00
	5.90	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	-2.95
	-11.80	0.00
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	0.00
	-8.85	0.00
	2.95	0.00
	32.45	0.00
	32.45	0.00
	32.45	0.00
	29.50	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	23.60	0.00
	2.95	0.00
	-8.85	0.00
	-11.80	0.00
	-17.70	0.00
	-14.75	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	0.00	0.00
	20.65	0.00
	20.65	0.00
	20.65	0.00
	20.65	0.00
	23.60	0.00
	23.60	0.00
	20.65	0.00
	20.65	0.00
	2.95	0.00
	-11.80	0.00
	-17.70	0.00
	-14.75	0.00
	-14.75	0.00
	-17.70	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	0.00	0.00
	26.55	-2.95
	26.55	0.00
	26.55	-2.95
	29.50	-2.95
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	5.90	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	-2.95
	-17.70	0.00
	-17.70	-2.95
	-17.70	0.00
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	8.85	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	-11.80	0.00
	-8.85	0.00
	-11.80	-2.95
	-14.75	-2.95
	-14.75	-2.95
	-8.85	-2.95
	0.00	0.00
	26.55	0.00
	29.50	0.00
	26.55	-2.95
	29.50	-2.95
	29.50	-2.95
	26.55	-2.95
	23.60	0.00
	23.60	0.00
	5.90	0.00
	-8.85	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	0.00	0.00
	23.60	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	23.60	0.00
	23.60	0.00
	23.60	0.00
	20.65	0.00
	2.95	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	-2.95
	-17.70	0.00
	-14.75	-2.95
	-2.95	0.00
	23.60	0.00
	23.60	-2.95
	23.60	0.00
	23.60	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	29.50	0.00
	8.85	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	0.00	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	-2.95
	26.55	0.00
	23.60	0.00
	20.65	0.00
	8.85	0.00
	-8.85	0.00
	-14.75	0.00
	-14.75	-2.95
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	-2.95
	-14.75	-2.95
	-11.80	-2.95
	-2.95	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	20.65	0.00
	5.90	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	29.50	0.00
	23.60	0.00
	23.60	0.00
	8.85	0.00
	-8.85	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-2.95	-2.95
	20.65	-2.95
	23.60	-2.95
	26.55	0.00
	26.55	-2.95
	26.55	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	8.85	0.00
	-8.85	-2.95
	-11.80	-2.95
	-11.80	0.00
	-11.80	-2.95
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	-2.95
	-14.75	0.00
	-14.75	0.00
	0.00	0.00
	23.60	-2.95
	26.55	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	11.80	0.00
	-5.90	0.00
	-8.85	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	29.50	-2.95
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	-2.95
	11.80	-2.95
	-5.90	-2.95
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-2.95	0.00
	23.60	0.00
	26.55	0.00
	23.60	0.00
	26.55	0.00
	26.55	0.00
	20.65	-2.95
	20.65	0.00
	17.70	0.00
	8.85	0.00
	-11.80	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	-2.95
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-2.95	0.00
	23.60	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	8.85	0.00
	-5.90	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-8.85	0.00
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	32.45	0.00
	29.50	0.00
	35.40	0.00
	35.40	0.00
	29.50	0.00
	26.55	0.00
	20.65	0.00
	8.85	0.00
	-8.85	0.00
	-14.75	-2.95
	-14.75	-2.95
	-11.80	-2.95
	-14.75	0.00
	-11.80	0.00
	-17.70	0.00
	-17.70	-2.95
	-17.70	-2.95
	-14.75	0.00
	-2.95	-2.95
	17.70	-2.95
	23.60	-2.95
	26.55	-2.95
	26.55	-2.95
	23.60	0.00
	23.60	0.00
	23.60	-2.95
	20.65	0.00
	5.90	-2.95
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-2.95	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	11.80	0.00
	-2.95	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	-2.95
	-11.80	0.00
	-8.85	0.00
	-8.85	0.00
	-8.85	0.00
	0.00	0.00
	23.60	0.00
	32.45	0.00
	32.45	0.00
	32.45	0.00
	32.45	0.00
	26.55	0.00
	26.55	0.00
	23.60	-2.95
	14.75	0.00
	-2.95	-2.95
	-14.75	0.00
	-11.80	-2.95
	-14.75	-2.95
	-14.75	0.00
	-14.75	0.00
	-17.70	-2.95
	-11.80	-2.95
	-11.80	0.00
	-11.80	0.00
	0.00	0.00
	26.55	0.00
	29.50	0.00
	32.45	-2.95
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	14.75	0.00
	-2.95	0.00
	-11.80	0.00
	-14.75	-2.95
	-11.80	-2.95
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-2.95	0.00
	17.70	0.00
	26.55	0.00
	26.55	-2.95
	23.60	-2.95
	26.55	0.00
	26.55	0.00
	20.65	0.00
	20.65	0.00
	26.55	0.00
	-2.95	0.00
	-20.65	-2.95
	-14.75	0.00
	-14.75	-2.95
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-20.65	0.00
	-20.65	0.00
	-17.70	-2.95
	-2.95	0.00
	23.60	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	26.55	0.00
	20.65	0.00
	11.80	0.00
	-8.85	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-17.70	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	-2.95
	-11.80	-2.95
	-11.80	0.00
	0.00	-2.95
	20.65	-2.95
	32.45	0.00
	29.50	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	23.60	0.00
	20.65	0.00
	14.75	0.00
	-5.90	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-17.70	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-2.95	0.00
	20.65	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	17.70	0.00
	-2.95	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-2.95	0.00
	20.65	0.00
	26.55	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	11.80	0.00
	-2.95	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	-14.75	0.00
	-14.75	-2.95
	-17.70	-2.95
	-14.75	0.00
	-5.90	-2.95
	14.75	-2.95
	26.55	0.00
	26.55	0.00
	29.50	0.00
	29.50	0.00
	26.55	-2.95
	26.55	0.00
	26.55	0.00
	20.65	-2.95
	-2.95	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-11.80	-2.95
	-2.95	0.00
	20.65	-2.95
	29.50	0.00
	29.50	-2.95
	26.55	-2.95
	29.50	-2.95
	26.55	0.00
	23.60	0.00
	20.65	0.00
	14.75	0.00
	-2.95	0.00
	-11.80	0.00
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-2.95	0.00
	14.75	0.00
	35.40	0.00
	20.65	0.00
	23.60	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	23.60	-2.95
	17.70	0.00
	-2.95	0.00
	-11.80	0.00
	-11.80	-2.95
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	-11.80	-2.95
	-2.95	0.00
	17.70	0.00
	29.50	0.00
	26.55	0.00
	26.55	-2.95
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	20.65	0.00
	-2.95	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	-2.95
	-14.75	-2.95
	-14.75	-2.95
	-14.75	0.00
	-11.80	0.00
	-11.80	-2.95
	-14.75	-2.95
	-5.90	-2.95
	14.75	0.00
	29.50	-2.95
	26.55	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	17.70	0.00
	-2.95	0.00
	-17.70	0.00
	-17.70	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	-2.95
	-14.75	-2.95
	-5.90	0.00
	14.75	0.00
	26.55	-2.95
	26.55	-2.95
	29.50	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	26.55	0.00
	17.70	0.00
	0.00	0.00
	-8.85	-2.95
	-11.80	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-11.80	0.00
	-11.80	0.00
	-2.95	0.00
	11.80	0.00
	29.50	0.00
	29.50	0.00
	29.50	0.00
	29.50	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	14.75	0.00
	-2.95	0.00
	-14.75	-2.95
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	0.00
	-14.75	-2.95
	-14.75	0.00
	-5.90	0.00
	14.75	0.00
	26.55	0.00
	23.60	0.00
	26.55	0.00
	29.50	0.00
	26.55	0.00
	26.55	0.00
	23.60	0.00
	17.70	0.00
	-2.95	0.00
	-14.75	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-17.70	0.00
	-20.65	0.00
	-20.65	0.00
	-17.70	0.00
	-17.70	0.00
	-8.85	0.00
	8.85	0.00
	20.65	0.00
	26.55	0.00
	23.60	0.00
	23.60	0.00
	26.55	0.00
	23.60	0.00
	20.65	0.00
	20.65	0.00
	0.00	0.00
	-11.80	-2.95
	-11.80	-2.95
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	-8.85	0.00
	-11.80	0.00
	-11.80	0.00
	-8.85	0.00
	-2.95	0.00
	11.80	0.00
	26.55	0.00
	29.50	0.00
	32.45	0.00
	32.45	0.00
	26.55	0.00
	26.55	0.00
	20.65	0.00
	20.65	-2.95
	0.00	0.00
	-11.80	0.00
	-14.75	0.00
	-14.75	0.00
	-11.80	0.00
	-8.85	2.95
	-14.75	2.95
	-14.75	-2.95
	-11.80	-50.15
	-11.80	-59.00
	-8.85	-50.15
	8.85	-50.15
	26.55	-23.60
	23.60	-11.80
	26.55	-2.95
	26.55	5.90
	20.65	26.55
	23.60	23.60
	17.70	32.45
	11.80	26.55
	-2.95	26.55
	-14.75	26.55
	-14.75	20.65
	-11.80	14.75
	-14.75	5.90
	-11.80	2.95
	-11.80	0.00
	-11.80	0.00
	-11.80	-2.95
	-17.70	-2.95
	-11.80	-2.95
	5.90	-2.95
	17.70	-2.95
	14.75	-5.90
	23.60	-2.95
	14.75	-2.95
	11.80	0.00
	26.55	0.00
	32.45	0.00
	8.85	-11.80
	8.85	-14.75
	-5.90	-23.60
	-50.15	-23.60
	-100.30	-11.80
	-194.70	-8.85
	-165.20	-5.90
	-123.90	0.00
	-88.50	2.95
	-112.10	14.75
	-94.40	23.60
	5.90	0.00
	-53.10	-2.95
	-91.45	-23.60
	-97.35	-56.05
	-238.95	-73.75
